customer_id,internet_service_type_id,contract_type_id,payment_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,churn_month,payment_type,contract_type,payment_type_id,monthly_charges,total_charges,contract_type_id,paperless_billing,internet_service_type,gender,senior_citizen,partner,dependents,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
6518-LGAOV,2,1,1,Female,0,Yes,No,38,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,105,4026.4,Yes,2022-01-31,"Electronic check",Month-to-month,1,105,4026.4,1,Yes,"Fiber optic",Female,0,Yes,No,"2018-11-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
6906-ANDWJ,2,1,3,Male,0,Yes,Yes,15,Yes,Yes,No,No,No,No,No,No,Yes,74.9,1107.25,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,74.9,1107.25,1,Yes,"Fiber optic",Male,0,Yes,Yes,"2020-10-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No
7153-CHRBV,1,2,2,Female,0,Yes,Yes,57,Yes,No,Yes,No,Yes,Yes,No,No,Yes,59.3,3274.35,No,NULL,"Mailed check","One year",2,59.3,3274.35,2,Yes,DSL,Female,0,Yes,Yes,"2017-04-21 18:07:34",Yes,No,1,Yes,No,Yes,Yes,No,No
7361-YPXFS,1,1,3,Female,1,No,No,28,Yes,Yes,No,Yes,Yes,Yes,No,No,No,64.45,1867.6,No,NULL,"Bank transfer (automatic)",Month-to-month,3,64.45,1867.6,1,No,DSL,Female,1,No,No,"2019-09-21 18:07:34",Yes,Yes,1,No,Yes,Yes,Yes,No,No
7619-ODSGN,1,1,1,Male,0,Yes,Yes,24,Yes,Yes,Yes,No,No,No,No,No,No,54.75,1338.15,Yes,2022-01-31,"Electronic check",Month-to-month,1,54.75,1338.15,1,No,DSL,Male,0,Yes,Yes,"2020-01-21 18:07:34",Yes,Yes,1,Yes,No,No,No,No,No
7639-OPLNG,1,3,3,Male,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,79.25,5731.85,No,NULL,"Bank transfer (automatic)","Two year",3,79.25,5731.85,3,Yes,DSL,Male,0,Yes,Yes,"2016-03-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No
7971-HLVXI,2,3,4,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,Yes,Yes,84.5,6130.85,No,NULL,"Credit card (automatic)","Two year",4,84.5,6130.85,3,Yes,"Fiber optic",Male,0,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes
8053-WWDRO,3,1,3,Female,0,Yes,No,6,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.5,146.3,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,19.5,146.3,1,No,None,Female,0,Yes,No,"2021-07-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8182-PNAGI,1,1,3,Male,0,No,No,12,Yes,No,No,No,No,Yes,No,No,No,50.25,593.75,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,50.25,593.75,1,No,DSL,Male,0,No,No,"2021-01-21 18:07:34",Yes,No,1,No,No,No,Yes,No,No
8313-KTIHG,1,1,1,Male,0,No,No,4,Yes,No,No,No,No,Yes,Yes,No,Yes,61.3,249.4,No,NULL,"Electronic check",Month-to-month,1,61.3,249.4,1,Yes,DSL,Male,0,No,No,"2021-09-21 18:07:34",Yes,No,1,No,No,No,Yes,Yes,No
8316-BBQAY,1,3,4,Female,0,No,No,65,No,"No phone service",Yes,No,Yes,Yes,Yes,Yes,No,59.95,3921.1,No,NULL,"Credit card (automatic)","Two year",4,59.95,3921.1,3,No,DSL,Female,0,No,No,"2016-08-21 18:07:34",No,"No phone service",1,Yes,No,Yes,Yes,Yes,Yes
8490-BXHEO,2,1,4,Male,1,No,No,18,Yes,Yes,No,Yes,No,No,No,No,Yes,80.55,1411.65,No,NULL,"Credit card (automatic)",Month-to-month,4,80.55,1411.65,1,Yes,"Fiber optic",Male,1,No,No,"2020-07-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No
8690-ZVLCL,1,3,4,Female,0,Yes,Yes,68,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,88,6161.9,No,NULL,"Credit card (automatic)","Two year",4,88,6161.9,3,No,DSL,Female,0,Yes,Yes,"2016-05-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
8869-LIHMK,2,3,3,Female,0,No,No,64,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,115.1,7334.05,No,NULL,"Bank transfer (automatic)","Two year",3,115.1,7334.05,3,Yes,"Fiber optic",Female,0,No,No,"2016-09-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
9309-BZGNT,1,2,4,Male,1,Yes,No,69,No,"No phone service",No,No,Yes,No,No,No,Yes,29.8,2134.3,No,NULL,"Credit card (automatic)","One year",4,29.8,2134.3,2,Yes,DSL,Male,1,Yes,No,"2016-04-21 18:07:34",No,"No phone service",1,No,No,Yes,No,No,No
9372-TXXPS,1,3,3,Female,0,Yes,No,60,Yes,No,Yes,Yes,No,Yes,No,No,No,59.85,3483.45,No,NULL,"Bank transfer (automatic)","Two year",3,59.85,3483.45,3,No,DSL,Female,0,Yes,No,"2017-01-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,No,No
9512-UIBFX,2,1,2,Male,0,Yes,Yes,18,Yes,No,No,No,Yes,No,Yes,Yes,No,95.15,1779.95,Yes,2022-01-31,"Mailed check",Month-to-month,2,95.15,1779.95,1,No,"Fiber optic",Male,0,Yes,Yes,"2020-07-21 18:07:34",Yes,No,2,No,No,Yes,No,Yes,Yes
9931-DCEZH,1,2,4,Male,0,No,Yes,28,Yes,No,No,Yes,No,Yes,No,No,Yes,54.4,1516.6,No,NULL,"Credit card (automatic)","One year",4,54.4,1516.6,2,Yes,DSL,Male,0,No,Yes,"2019-09-21 18:07:34",Yes,No,1,No,Yes,No,Yes,No,No
9972-EWRJS,3,3,3,Female,0,Yes,Yes,67,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.25,1372.9,No,NULL,"Bank transfer (automatic)","Two year",3,19.25,1372.9,3,Yes,None,Female,0,Yes,Yes,"2016-06-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1029-QFBEN,3,1,2,Male,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.55,19.55,Yes,2022-01-31,"Mailed check",Month-to-month,2,19.55,19.55,1,No,None,Male,0,No,No,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1064-FBXNK,3,2,4,Male,0,Yes,Yes,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.85,19.85,No,NULL,"Credit card (automatic)","One year",4,19.85,19.85,2,No,None,Male,0,Yes,Yes,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1266-NZYUI,1,3,3,Female,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,Yes,No,No,No,66.85,4758.8,No,NULL,"Bank transfer (automatic)","Two year",3,66.85,4758.8,3,No,DSL,Female,0,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,1,Yes,No,Yes,Yes,No,No
1322-AGOQM,1,1,3,Male,0,No,No,46,No,"No phone service",No,Yes,No,No,No,No,No,30.3,1380.1,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,30.3,1380.1,1,No,DSL,Male,0,No,No,"2018-03-21 18:07:34",No,"No phone service",1,No,Yes,No,No,No,No
1429-UYJSV,3,2,2,Female,0,No,No,12,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.7,260.9,No,NULL,"Mailed check","One year",2,19.7,260.9,2,No,None,Female,0,No,No,"2021-01-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1469-LBJQJ,2,1,1,Female,0,Yes,No,66,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.2,6936.85,No,NULL,"Electronic check",Month-to-month,1,105.2,6936.85,1,Yes,"Fiber optic",Female,0,Yes,No,"2016-07-21 18:07:34",Yes,Yes,2,No,Yes,Yes,No,Yes,Yes
1574-DYCWE,3,3,2,Female,0,Yes,Yes,51,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.95,1028.75,No,NULL,"Mailed check","Two year",2,19.95,1028.75,3,No,None,Female,0,Yes,Yes,"2017-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1618-CFHME,2,1,1,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,No,Yes,75.9,143.35,Yes,2022-01-31,"Electronic check",Month-to-month,1,75.9,143.35,1,Yes,"Fiber optic",Female,0,No,No,"2021-11-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No
1703-MGIAB,1,1,2,Female,0,No,No,17,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,69,1108,No,NULL,"Mailed check",Month-to-month,2,69,1108,1,Yes,DSL,Female,0,No,No,"2020-08-21 18:07:34",Yes,Yes,1,No,No,Yes,Yes,Yes,No
1846-XWOQN,2,1,1,Female,1,No,No,1,Yes,No,No,No,No,No,No,No,Yes,70.15,70.15,Yes,2022-01-31,"Electronic check",Month-to-month,1,70.15,70.15,1,Yes,"Fiber optic",Female,1,No,No,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No
2011-TRQYE,1,1,4,Male,0,No,No,18,No,"No phone service",No,Yes,Yes,No,No,No,Yes,33.5,600,Yes,2022-01-31,"Credit card (automatic)",Month-to-month,4,33.5,600,1,Yes,DSL,Male,0,No,No,"2020-07-21 18:07:34",No,"No phone service",1,No,Yes,Yes,No,No,No
2226-ICFDO,1,3,4,Female,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,85.9,6110.75,No,NULL,"Credit card (automatic)","Two year",4,85.9,6110.75,3,Yes,DSL,Female,0,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes
2272-WUSPA,2,3,1,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,110.75,7751.7,No,NULL,"Electronic check","Two year",1,110.75,7751.7,3,Yes,"Fiber optic",Female,0,Yes,No,"2016-01-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes
2475-MROZF,2,1,4,Male,0,No,No,30,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,95,2852.4,No,NULL,"Credit card (automatic)",Month-to-month,4,95,2852.4,1,Yes,"Fiber optic",Male,0,No,No,"2019-07-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,Yes,No,No
2657-VPXTA,2,1,1,Female,0,Yes,Yes,10,Yes,No,No,No,No,No,Yes,Yes,Yes,88.85,929.45,No,NULL,"Electronic check",Month-to-month,1,88.85,929.45,1,Yes,"Fiber optic",Female,0,Yes,Yes,"2021-03-21 18:07:34",Yes,No,2,No,No,No,No,Yes,Yes
2683-BPJSO,2,1,1,Male,0,Yes,No,29,Yes,Yes,Yes,Yes,No,No,No,No,Yes,84.45,2467.1,Yes,2022-01-31,"Electronic check",Month-to-month,1,84.45,2467.1,1,Yes,"Fiber optic",Male,0,Yes,No,"2019-08-21 18:07:34",Yes,Yes,2,Yes,Yes,No,No,No,No
2740-TVLFN,1,1,1,Male,0,No,No,1,Yes,Yes,No,No,No,No,No,No,Yes,50.15,50.15,No,NULL,"Electronic check",Month-to-month,1,50.15,50.15,1,Yes,DSL,Male,0,No,No,"2021-12-21 18:07:34",Yes,Yes,1,No,No,No,No,No,No
3023-GFLBR,2,1,4,Female,0,Yes,Yes,33,Yes,Yes,No,No,No,No,No,Yes,No,86.15,2745.7,Yes,2022-01-31,"Credit card (automatic)",Month-to-month,4,86.15,2745.7,1,No,"Fiber optic",Female,0,Yes,Yes,"2019-04-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes
3503-TYDAY,2,1,1,Female,0,Yes,No,43,Yes,Yes,No,Yes,No,No,No,No,No,80.45,3398.9,No,NULL,"Electronic check",Month-to-month,1,80.45,3398.9,1,No,"Fiber optic",Female,0,Yes,No,"2018-06-21 18:07:34",Yes,Yes,2,No,Yes,No,No,No,No
3685-YLCMQ,2,2,1,Male,0,No,No,58,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,104.65,6219.6,Yes,2022-01-31,"Electronic check","One year",1,104.65,6219.6,2,Yes,"Fiber optic",Male,0,No,No,"2017-03-21 18:07:34",Yes,Yes,2,No,No,Yes,Yes,Yes,Yes
3737-GCSPV,2,1,4,Female,0,Yes,No,11,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,96.2,1222.05,Yes,2022-01-31,"Credit card (automatic)",Month-to-month,4,96.2,1222.05,1,Yes,"Fiber optic",Female,0,Yes,No,"2021-02-21 18:07:34",Yes,Yes,2,Yes,No,No,Yes,Yes,No
3859-CVCET,1,1,2,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,45.65,191.05,Yes,2022-01-31,"Mailed check",Month-to-month,2,45.65,191.05,1,No,DSL,Female,0,No,No,"2021-09-21 18:07:34",Yes,No,1,No,No,No,No,No,No
3930-ZGWVE,3,1,2,Male,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,19.75,No,NULL,"Mailed check",Month-to-month,2,19.75,19.75,1,No,None,Male,0,No,No,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
4163-HFTUK,3,2,1,Male,0,No,No,51,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.1,1007.8,No,NULL,"Electronic check","One year",1,19.1,1007.8,2,No,None,Male,0,No,No,"2017-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
4443-EMBNA,3,3,3,Female,0,Yes,No,71,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.75,1836.9,No,NULL,"Bank transfer (automatic)","Two year",3,24.75,1836.9,3,No,None,Female,0,Yes,No,"2016-02-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
4518-FZBSX,3,2,2,Male,0,Yes,Yes,42,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.25,854.9,No,NULL,"Mailed check","One year",2,20.25,854.9,2,No,None,Male,0,Yes,Yes,"2018-07-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
4558-CGYCZ,3,1,2,Male,0,No,No,4,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,78.3,No,NULL,"Mailed check",Month-to-month,2,19.75,78.3,1,No,None,Male,0,No,No,"2021-09-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
4640-UHDOS,1,1,1,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,Yes,No,55.95,734.35,Yes,2022-01-31,"Electronic check",Month-to-month,1,55.95,734.35,1,No,DSL,Female,0,Yes,Yes,"2020-12-21 18:07:34",Yes,No,1,No,No,No,No,No,Yes
4726-DLWQN,1,1,3,Male,1,No,No,50,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,70.35,3454.6,No,NULL,"Bank transfer (automatic)",Month-to-month,3,70.35,3454.6,1,Yes,DSL,Male,1,No,No,"2017-11-21 18:07:34",Yes,Yes,1,Yes,Yes,No,No,Yes,No
5087-SUURX,1,1,1,Female,0,Yes,No,18,No,"No phone service",No,No,Yes,No,Yes,No,Yes,39.05,669.85,Yes,2022-01-31,"Electronic check",Month-to-month,1,39.05,669.85,1,Yes,DSL,Female,0,Yes,No,"2020-07-21 18:07:34",No,"No phone service",1,No,No,Yes,No,Yes,No
5110-CHOPY,1,3,1,Female,0,No,No,60,No,"No phone service",Yes,No,Yes,No,Yes,Yes,No,53.6,3237.05,No,NULL,"Electronic check","Two year",1,53.6,3237.05,3,No,DSL,Female,0,No,No,"2017-01-21 18:07:34",No,"No phone service",1,Yes,No,Yes,No,Yes,Yes
5127-BZENZ,1,2,3,Female,0,Yes,Yes,56,Yes,Yes,Yes,No,No,No,Yes,No,No,65.2,3512.15,No,NULL,"Bank transfer (automatic)","One year",3,65.2,3512.15,2,No,DSL,Female,0,Yes,Yes,"2017-05-21 18:07:34",Yes,Yes,1,Yes,No,No,No,Yes,No
5196-SGOAK,2,1,1,Female,0,No,No,1,Yes,No,No,Yes,No,No,No,No,Yes,75.7,75.7,Yes,2022-01-31,"Electronic check",Month-to-month,1,75.7,75.7,1,Yes,"Fiber optic",Female,0,No,No,"2021-12-21 18:07:34",Yes,No,2,No,Yes,No,No,No,No
5216-WASFJ,2,1,1,Female,1,Yes,No,31,Yes,Yes,No,No,No,No,No,Yes,Yes,84.85,2633.4,No,NULL,"Electronic check",Month-to-month,1,84.85,2633.4,1,Yes,"Fiber optic",Female,1,Yes,No,"2019-06-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes
5701-SVCWR,3,1,2,Female,0,No,Yes,1,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24,24,No,NULL,"Mailed check",Month-to-month,2,24,24,1,No,None,Female,0,No,Yes,"2021-12-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
5789-LDFXO,3,2,1,Male,0,No,No,24,Yes,Yes,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,24.6,592.65,No,NULL,"Electronic check","One year",1,24.6,592.65,2,No,None,Male,0,No,No,"2020-01-21 18:07:34",Yes,Yes,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
5879-HMFFH,1,3,3,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,88.05,6520.8,No,NULL,"Bank transfer (automatic)","Two year",3,88.05,6520.8,3,No,DSL,Female,0,Yes,No,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
6048-UWKAL,2,3,4,Female,1,Yes,No,69,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,105.4,6998.95,No,NULL,"Credit card (automatic)","Two year",4,105.4,6998.95,3,No,"Fiber optic",Female,1,Yes,No,"2016-04-21 18:07:34",Yes,Yes,2,No,Yes,No,Yes,Yes,Yes
6169-PPETC,3,3,3,Male,0,Yes,Yes,35,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.5,759.35,No,NULL,"Bank transfer (automatic)","Two year",3,20.5,759.35,3,No,None,Male,0,Yes,Yes,"2019-02-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
6614-VBEGU,1,1,3,Female,0,Yes,No,24,Yes,No,No,Yes,No,No,Yes,Yes,Yes,69.45,1614.05,No,NULL,"Bank transfer (automatic)",Month-to-month,3,69.45,1614.05,1,Yes,DSL,Female,0,Yes,No,"2020-01-21 18:07:34",Yes,No,1,No,Yes,No,No,Yes,Yes
6969-MVBAI,2,1,1,Female,1,No,No,9,Yes,Yes,No,No,Yes,No,Yes,No,Yes,90.1,816.8,No,NULL,"Electronic check",Month-to-month,1,90.1,816.8,1,Yes,"Fiber optic",Female,1,No,No,"2021-04-21 18:07:34",Yes,Yes,2,No,No,Yes,No,Yes,No
7103-ZGVNT,1,2,4,Female,0,Yes,Yes,69,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,73.7,4885.85,No,NULL,"Credit card (automatic)","One year",4,73.7,4885.85,2,No,DSL,Female,0,Yes,Yes,"2016-04-21 18:07:34",Yes,Yes,1,Yes,Yes,No,Yes,Yes,No
7538-GWHML,2,1,1,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,No,69.65,145.15,Yes,2022-01-31,"Electronic check",Month-to-month,1,69.65,145.15,1,No,"Fiber optic",Female,0,No,No,"2021-11-21 18:07:34",Yes,No,2,No,No,No,No,No,No
7549-MYGPK,2,1,1,Female,0,Yes,Yes,63,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,100.55,6215.35,Yes,2022-01-31,"Electronic check",Month-to-month,1,100.55,6215.35,1,Yes,"Fiber optic",Female,0,Yes,Yes,"2016-10-21 18:07:34",Yes,Yes,2,Yes,Yes,Yes,No,Yes,No
7823-JSOAG,2,1,1,Male,0,No,No,3,Yes,Yes,No,No,No,No,No,No,No,74.5,217.45,No,NULL,"Electronic check",Month-to-month,1,74.5,217.45,1,No,"Fiber optic",Male,0,No,No,"2021-10-21 18:07:34",Yes,Yes,2,No,No,No,No,No,No
7943-RQCHR,2,1,1,Female,0,No,No,9,Yes,Yes,No,No,No,No,Yes,Yes,Yes,94.75,889.9,Yes,2022-01-31,"Electronic check",Month-to-month,1,94.75,889.9,1,Yes,"Fiber optic",Female,0,No,No,"2021-04-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes
7969-AULMZ,2,1,1,Female,0,No,No,21,Yes,Yes,No,No,No,No,Yes,Yes,Yes,97.35,2119.5,Yes,2022-01-31,"Electronic check",Month-to-month,1,97.35,2119.5,1,Yes,"Fiber optic",Female,0,No,No,"2020-04-21 18:07:34",Yes,Yes,2,No,No,No,No,Yes,Yes
8189-DUKMV,3,2,3,Female,0,Yes,No,4,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.5,79.05,No,NULL,"Bank transfer (automatic)","One year",3,20.5,79.05,2,No,None,Female,0,Yes,No,"2021-09-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
8390-FESFV,1,3,3,Female,0,No,No,62,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,84.5,5193.2,No,NULL,"Bank transfer (automatic)","Two year",3,84.5,5193.2,3,No,DSL,Female,0,No,No,"2016-11-21 18:07:34",Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes
8680-CGLTP,1,2,1,Male,0,No,No,29,Yes,No,Yes,Yes,No,Yes,No,No,Yes,58.75,1696.2,No,NULL,"Electronic check","One year",1,58.75,1696.2,2,Yes,DSL,Male,0,No,No,"2019-08-21 18:07:34",Yes,No,1,Yes,Yes,No,Yes,No,No
8707-RMEZH,2,2,4,Female,1,Yes,No,69,Yes,No,Yes,Yes,No,No,No,Yes,No,87.3,6055.55,No,NULL,"Credit card (automatic)","One year",4,87.3,6055.55,2,No,"Fiber optic",Female,1,Yes,No,"2016-04-21 18:07:34",Yes,No,2,Yes,Yes,No,No,No,Yes
8840-DQLGN,2,1,3,Female,1,Yes,No,35,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,100.5,3653.35,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,100.5,3653.35,1,Yes,"Fiber optic",Female,1,Yes,No,"2019-02-21 18:07:34",Yes,Yes,2,Yes,Yes,No,Yes,Yes,No
8996-ZROXE,1,2,1,Male,1,No,No,57,Yes,No,No,No,Yes,Yes,No,No,Yes,53.5,3035.8,No,NULL,"Electronic check","One year",1,53.5,3035.8,2,Yes,DSL,Male,1,No,No,"2017-04-21 18:07:34",Yes,No,1,No,No,Yes,Yes,No,No
9185-TQCVP,2,1,1,Male,0,Yes,No,14,Yes,Yes,No,No,No,No,No,Yes,Yes,85.15,1139.2,Yes,2022-01-31,"Electronic check",Month-to-month,1,85.15,1139.2,1,Yes,"Fiber optic",Male,0,Yes,No,"2020-11-21 18:07:34",Yes,Yes,2,No,No,No,No,No,Yes
9489-JMTTN,1,3,4,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,89.75,6595.9,No,NULL,"Credit card (automatic)","Two year",4,89.75,6595.9,3,No,DSL,Female,0,Yes,Yes,"2016-01-21 18:07:34",Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
9588-OZDMQ,1,1,1,Female,0,Yes,No,2,Yes,No,No,No,No,No,No,No,Yes,45,89.75,No,NULL,"Electronic check",Month-to-month,1,45,89.75,1,Yes,DSL,Female,0,Yes,No,"2021-11-21 18:07:34",Yes,No,1,No,No,No,No,No,No
9659-ZTWSM,2,2,3,Male,1,Yes,No,66,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,107.35,7051.95,No,NULL,"Bank transfer (automatic)","One year",3,107.35,7051.95,2,Yes,"Fiber optic",Male,1,Yes,No,"2016-07-21 18:07:34",Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
9961-JBNMK,2,1,3,Male,1,No,No,21,Yes,No,No,No,Yes,No,Yes,Yes,Yes,96.8,2030.3,Yes,2022-01-31,"Bank transfer (automatic)",Month-to-month,3,96.8,2030.3,1,Yes,"Fiber optic",Male,1,No,No,"2020-04-21 18:07:34",Yes,No,2,No,No,Yes,No,Yes,Yes
1027-LKKQQ,1,3,3,Female,0,Yes,Yes,72,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,80.45,5886.85,No,NULL,"Bank transfer (automatic)","Two year",3,80.45,5886.85,3,Yes,DSL,Female,0,Yes,Yes,"2016-01-21 18:07:34",Yes,No,1,Yes,No,Yes,Yes,Yes,Yes
1062-LHZOD,2,1,2,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,Yes,69.9,69.9,Yes,2022-01-31,"Mailed check",Month-to-month,2,69.9,69.9,1,Yes,"Fiber optic",Male,0,Yes,Yes,"2021-12-21 18:07:34",Yes,No,2,No,No,No,No,No,No
1156-ZFYDO,3,1,1,Female,0,No,No,1,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,19.75,19.75,No,NULL,"Electronic check",Month-to-month,1,19.75,19.75,1,No,None,Female,0,No,No,"2021-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1179-INLAT,3,2,2,Male,0,No,No,3,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",Yes,19.45,69.25,No,NULL,"Mailed check","One year",2,19.45,69.25,2,Yes,None,Male,0,No,No,"2021-10-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1245-HARPS,3,3,2,Female,0,Yes,No,14,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.4,292.4,No,NULL,"Mailed check","Two year",2,20.4,292.4,3,No,None,Female,0,Yes,No,"2020-11-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
1306-RPWXZ,3,3,4,Female,0,No,Yes,49,Yes,No,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service",No,20.45,1024.65,No,NULL,"Credit card (automatic)","Two year",4,20.45,1024.65,3,No,None,Female,0,No,Yes,"2017-12-21 18:07:34",Yes,No,3,"No internet service","No internet service","No internet service","No internet service","No internet service","No internet service"
